3.118122,-3.057911,0,0,-0.203639,0.203639,-0.000257,0.000000,0.002567,-0.000456,-0.003645,0.000171,-0.000000,0.000000,0.000006,0.000000,0.000000,3.117666
3.118093,-3.057333,0,0,-0.204046,0.204046,-0.000257,0.000000,0.002567,-0.000448,-0.003582,0.000171,-0.000000,0.000000,-0.000464,0.000000,0.000000,3.117666
3.118159,-3.056785,0,0,-0.204203,0.204203,-0.000257,0.000000,0.002567,-0.000493,-0.003941,0.000171,-0.000000,0.000000,-0.000262,0.000000,0.000000,3.117666
3.118144,-3.056247,0,0,-0.201994,0.201994,-0.000257,0.000000,0.002567,-0.000307,-0.002453,0.000000,-0.000000,0.000000,0.000459,0.000000,0.000000,3.117837
3.118089,-3.055709,0,0,-0.202026,0.202026,-0.000257,0.000000,0.002567,-0.000251,-0.002010,0.000000,-0.000000,0.000000,-0.000016,0.000000,0.000000,3.117837
3.118145,-3.055191,0,0,-0.202860,0.202860,-0.000257,0.000000,0.002567,-0.000308,-0.002464,0.000000,-0.000000,0.000000,-0.000395,0.000000,0.000000,3.117837
3.118148,-3.054620,0,0,-0.202842,0.202842,-0.000257,0.000000,0.002567,-0.000311,-0.002485,0.000000,-0.000000,0.000000,-0.000357,0.000000,0.000000,3.117837
3.118108,-3.054087,0,0,-0.202001,0.202001,-0.000257,0.000000,0.002567,-0.000271,-0.002167,0.000000,-0.000000,0.000000,0.000166,0.000000,0.000000,3.117837
3.118115,-3.053519,0,0,-0.202139,0.202139,-0.000257,0.000000,0.002567,-0.000280,-0.002237,0.000000,-0.000000,0.000000,0.000099,0.000000,0.000000,3.117837
3.118101,-3.052916,0,0,-0.201600,0.201600,-0.000257,0.000000,0.002567,-0.000264,-0.002111,0.000000,-0.000000,0.000000,0.000512,0.000000,0.000000,3.117837
3.118140,-3.052396,0,0,-0.202850,0.202850,-0.000257,0.000000,0.002567,-0.000302,-0.002417,0.000000,-0.000000,0.000000,-0.000434,0.000000,0.000000,3.117837
3.118169,-3.051813,0,0,-0.202737,0.202737,-0.000257,0.000000,0.002567,-0.000331,-0.002651,0.000000,-0.000000,0.000000,-0.000085,0.000000,0.000000,3.117837
3.118180,-3.051269,0,0,-0.202499,0.202499,-0.000257,0.000000,0.002567,-0.000342,-0.002739,0.000000,-0.000000,0.000000,0.000240,0.000000,0.000000,3.117837
3.118205,-3.050681,0,0,-0.203086,0.203086,-0.000257,0.000000,0.002567,-0.000368,-0.002943,0.000000,-0.000000,0.000000,-0.000143,0.000000,0.000000,3.117837
3.118275,-3.050138,0,0,-0.203935,0.203935,-0.000257,0.000000,0.002567,-0.000438,-0.003502,0.000000,-0.000000,0.000000,-0.000434,0.000000,0.000000,3.117837
3.118264,-3.049554,0,0,-0.202855,0.202855,-0.000257,0.000000,0.002567,-0.000426,-0.003410,0.000000,-0.000000,0.000000,0.000555,0.000000,0.000000,3.117837
3.118261,-3.048981,0,0,-0.203683,0.203683,-0.000257,0.000000,0.002567,-0.000424,-0.003391,0.000000,-0.000000,0.000000,-0.000291,0.000000,0.000000,3.117837
3.118258,-3.048422,0,0,-0.203559,0.203559,-0.000257,0.000000,0.002567,-0.000420,-0.003363,0.000000,-0.000000,0.000000,-0.000197,0.000000,0.000000,3.117837
3.118295,-3.047913,0,0,-0.203681,0.203681,-0.000257,0.000000,0.002567,-0.000458,-0.003664,0.000000,-0.000000,0.000000,-0.000017,0.000000,0.000000,3.117837
3.118283,-3.047395,0,0,-0.203348,0.203348,-0.000257,0.000000,0.002567,-0.000446,-0.003567,0.000000,-0.000000,0.000000,0.000219,0.000000,0.000000,3.117837
3.118304,-3.046881,0,0,-0.204200,0.204200,-0.000257,0.000000,0.002567,-0.000466,-0.003729,0.000000,-0.000000,0.000000,-0.000471,0.000000,0.000000,3.117837
3.118289,-3.046309,0,0,-0.204427,0.204427,-0.000257,0.000000,0.002567,-0.000452,-0.003616,0.000000,-0.000000,0.000000,-0.000811,0.000000,0.000000,3.117837
