3.093444,2.061522,0.031101,0.003199,0.000691,0.000000,0.000000,0.000000
3.092886,2.061729,0.031101,0.003712,0.000707,0.000000,0.000000,0.000000
3.091539,2.062639,0.031101,0.004482,0.000731,0.000000,0.000000,0.000000
3.090760,2.062308,0.033668,0.005251,0.000755,0.000000,0.000000,0.000000
3.091621,2.063216,0.034951,0.006149,0.000785,0.000000,0.000000,0.000000
3.094511,2.063809,0.033668,0.007047,0.000816,0.000000,0.000000,0.000000
3.097998,2.063281,0.033668,0.007817,0.000842,0.000000,0.000000,0.000000
3.100630,2.063891,0.033668,0.008843,0.000877,0.000000,0.000000,0.000000
3.102352,2.064514,0.032384,0.009740,0.000907,0.000000,0.000000,0.000000
3.103924,2.065033,0.031101,0.010895,0.000944,0.000000,0.000000,0.000000
3.105663,2.063850,0.032384,0.011793,0.000972,0.000000,0.000000,0.000000
3.107102,2.063281,0.034951,0.012819,0.001006,0.000000,0.000000,0.000000
3.108518,2.063659,0.036234,0.013717,0.001037,0.000000,0.000000,0.000000
3.110173,2.065379,0.036234,0.014743,0.001074,0.000000,0.000000,0.000000
3.112501,2.066312,0.034951,0.015897,0.001116,0.000000,0.000000,0.000000
3.116177,2.066217,0.036234,0.017051,0.001156,0.000000,0.000000,0.000000
3.119918,2.066561,0.037518,0.017949,0.001189,0.000000,0.000000,0.000000
3.122868,2.067128,0.038801,0.019103,0.001232,0.000000,0.000000,0.000000
3.125388,2.068024,0.038801,0.020129,0.001272,0.000000,0.000000,0.000000
3.127216,2.069238,0.040085,0.021283,0.001317,0.000000,0.000000,0.000000
3.129250,2.070990,0.041368,0.022437,0.001363,0.000000,0.000000,0.000000
3.132148,2.072539,0.041368,0.023719,0.001416,0.000000,0.000000,0.000000
3.135983,2.072858,0.041368,0.024745,0.001459,0.000000,0.000000,0.000000
3.139419,2.073510,0.045218,0.025643,0.001496,0.000000,0.000000,0.000000
3.142622,2.074120,0.046501,0.026797,0.001548,0.000000,0.000000,0.000000
3.145505,2.075009,0.046501,0.028079,0.001608,0.000000,0.000000,0.000000
3.148459,2.076372,0.046501,0.029360,0.001667,0.000000,0.000000,0.000000
3.152059,2.077091,0.047785,0.030514,0.001721,0.000000,0.000000,0.000000
3.155867,2.077256,0.047785,0.031283,0.001758,0.000000,0.000000,0.000000
3.159405,2.077973,0.050351,0.031796,0.001782,0.000000,0.000000,0.000000
3.162641,2.078640,0.050351,0.031796,0.001782,0.000000,0.000000,0.000000
3.164319,2.079901,0.050351,0.031540,0.001769,0.000000,0.000000,0.000000
3.161877,2.079571,0.050351,0.031540,0.001769,0.000000,0.000000,0.000000
3.158140,2.079478,0.050351,0.031540,0.001769,0.000000,0.000000,0.000000
3.154519,2.079775,0.050351,0.031283,0.001756,0.000000,0.000000,0.000000
3.151587,2.079810,0.050351,0.031027,0.001744,0.000000,0.000000,0.000000
3.149213,2.080123,0.051635,0.030899,0.001737,0.000000,0.000000,0.000000
3.147655,2.080193,0.052918,0.031027,0.001744,0.000000,0.000000,0.000000
3.146718,2.080532,0.052918,0.031283,0.001757,0.000000,0.000000,0.000000
3.146544,2.080475,0.052918,0.031540,0.001771,0.000000,0.000000,0.000000
3.146835,2.080644,0.052918,0.031796,0.001784,0.000000,0.000000,0.000000
3.147287,2.080894,0.052918,0.031796,0.001784,0.000000,0.000000,0.000000
3.147572,2.081418,0.052918,0.031540,0.001771,0.000000,0.000000,0.000000
3.147853,2.081995,0.052918,0.031027,0.001744,0.000000,0.000000,0.000000
3.148311,2.082215,0.051635,0.030386,0.001710,0.000000,0.000000,0.000000
3.148478,2.082213,0.050351,0.029745,0.001677,0.000000,0.000000,0.000000
3.146463,2.079674,0.050351,0.029233,0.001651,0.000000,0.000000,0.000000
3.144408,2.079267,0.051635,0.029105,0.001644,0.000000,0.000000,0.000000
3.142550,2.078397,0.052918,0.028976,0.001638,0.000000,0.000000,0.000000
3.141609,2.078070,0.052918,0.028976,0.001638,0.000000,0.000000,0.000000
3.141336,2.077352,0.052918,0.028976,0.001638,0.000000,0.000000,0.000000
3.142037,2.076818,0.052918,0.028976,0.001638,0.000000,0.000000,0.000000
3.143531,2.076558,0.052918,0.028976,0.001638,0.000000,0.000000,0.000000
3.145413,2.076754,0.052918,0.028976,0.001638,0.000000,0.000000,0.000000
3.147346,2.076995,0.052918,0.028976,0.001638,0.000000,0.000000,0.000000
