3.258386,2.573906,-47,-46,-0.898902,0.898902,-0.685812,0.000000,-0.041067,-0.116793,-0.934345,-0.934345,-0.000000,-0.000000,0.035443,0.035443,-1.193497,3.141593
3.259183,2.581496,-53,-53,-0.987101,0.987101,-0.815300,0.000000,-0.029517,-0.117590,-0.940723,-0.940723,-0.000000,-0.000000,-0.046377,-0.046377,-1.360330,3.141593
3.297080,2.586288,-54,-54,-1.000000,1.000000,-0.951975,0.000000,-0.030800,-0.155488,-1.243900,-1.243900,-0.000000,-0.000000,-0.115685,-0.115685,-1.385997,3.141593
3.467353,2.565640,-47,-50,-1.000000,1.000000,-1.098916,0.000000,-0.047483,-0.325760,-2.606081,-2.606081,-0.000000,-0.000000,-0.412059,-0.412059,-1.244830,3.141593
3.445667,2.676111,-52,-43,-1.000000,1.000000,-1.223527,0.000000,0.033367,-0.304075,-2.432596,-2.432596,-0.000000,-0.000000,0.274925,0.274925,-1.219164,3.141593
3.172238,2.599586,-38,-50,0.507767,-0.507767,-1.343262,0.000000,-0.042350,-0.030645,-0.245159,-0.245159,-0.000000,-0.000000,0.752926,0.752926,-1.129331,3.141593
2.978843,2.569226,24,17,1.000000,-1.000000,-1.337230,0.000000,-0.120633,0.162750,1.301998,1.301998,0.000000,0.000000,-0.229969,-0.229969,0.526165,3.141593
3.049656,2.633207,6,3,0.789490,-0.789490,-1.310665,0.000000,-0.083416,0.091937,0.735493,0.735493,0.000000,0.000000,0.053997,0.053997,0.115500,3.141593
3.054257,2.591344,5,2,0.683066,-0.683066,-1.302195,0.000000,-0.137316,0.087335,0.698683,0.698683,0.000000,0.000000,-0.015616,-0.015616,0.089833,3.141593
3.068023,2.560578,3,2,0.581693,-0.581693,-1.291159,0.000000,-0.168116,0.073569,0.588554,0.588554,0.000000,0.000000,-0.006862,-0.006862,0.064167,3.141593
3.078648,2.567839,4,6,0.469862,-0.469862,-1.281534,0.000000,-0.159133,0.062944,0.503555,0.503555,0.000000,0.000000,-0.033693,-0.033693,0.128333,3.141593
3.075280,2.602410,8,11,0.506728,-0.506728,-1.263567,0.000000,-0.120633,0.066312,0.530499,0.530499,0.000000,0.000000,-0.023770,-0.023770,0.243833,3.141593
